# omega0=1, alpha=2
# theta0=0.05, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.720667061435791e+01 1.326973785990965e-16 -1.292240329345138e-16
3.729786343449114e+01 1.214208352645263e-16 -1.182502205739622e-16
3.738905625462437e+01 1.111019357850389e-16 -1.082076665452889e-16
3.748024907475760e+01 1.016594099832715e-16 -9.901740038901438e-17
3.757144189489083e+01 9.301887961490077e-17 -9.060714313915064e-17
3.766263471502406e+01 8.511227436484697e-17 -8.291074078937973e-17
3.775382753515729e+01 7.787729728998641e-17 -7.586764568308682e-17
3.784502035529052e+01 7.125693552545110e-17 -6.942244177703894e-17
3.793621317542375e+01 6.519901242512202e-17 -6.352441007046052e-17
3.802740599555698e+01 5.965577763060200e-17 -5.812713080437809e-17
3.811859881569021e+01 5.458353185930025e-17 -5.318811932281377e-17
3.820979163582344e+01 4.994228347358069e-17 -4.866849274992901e-17
3.830098445595667e+01 4.569543414133030e-17 -4.453266487759236e-17
3.839217727608990e+01 4.180949112572645e-17 -4.074806687793660e-17
3.848337009622313e+01 3.825380395019288e-17 -3.728489165698819e-17
3.857456291635636e+01 3.500032337515541e-17 -3.411585984996465e-17
3.866575573648959e+01 3.202338079772286e-17 -3.121600562777278e-17
3.875694855662282e+01 2.929948634518837e-17 -2.856248063891988e-17
3.884814137675605e+01 2.680714407951336e-17 -2.613437455267009e-17
3.893933419688928e+01 2.452668286386256e-17 -2.391255079894199e-17
3.903052701702251e+01 2.244010156484670e-17 -2.187949621915977e-17
3.912171983715574e+01 2.053092737635498e-17 -2.001918345096101e-17
3.921291265728897e+01 1.878408615359839e-17 -1.831694496917615e-17
3.930410547742220e+01 1.718578374003752e-17 -1.675935779660221e-17
3.939529829755543e+01 1.572339735596919e-17 -1.533413798150492e-17
3.948649111768867e+01 1.438537619636577e-17 -1.403004401514895e-17
3.957768393782190e+01 1.316115045771587e-17 -1.283678843256984e-17
3.966887675795513e+01 1.204104807966687e-17 -1.174495690380844e-17
3.976006957808836e+01 1.101621854773521e-17 -1.074593418142641e-17
3.985126239822159e+01 1.007856315870092e-17 -9.831836323768576e-18
3.994245521835482e+01 9.220671200971401e-18 -8.995448662549836e-18
4.003364803848805e+01 8.435761548580747e-18 -8.230169028306401e-18
4.012484085862128e+01 7.717629209948416e-18 -7.529955788411707e-18
4.021603367875451e+01 7.060596411385686e-18 -6.889280290038981e-18
4.030722649888774e+01 6.459467830914159e-18 -6.303083334947911e-18
4.039841931902097e+01 5.909489630525500e-18 -5.766735344551889e-18
4.048961213915420e+01 5.406311964820521e-18 -5.275999902630970e-18
4.058080495928743e+01 4.945954671251229e-18 -4.827000389519662e-18
4.067199777942066e+01 4.524775872165342e-18 -4.416189445824471e-18
4.076319059955389e+01 4.139443241714256e-18 -4.040321025902897e-18
4.085438341968712e+01 3.786907711611234e-18 -3.696424821636472e-18
4.094557623982035e+01 3.464379408880693e-18 -3.381782855613906e-18
4.103676905995358e+01 3.169305636271511e-18 -3.093908059851748e-18
4.112796188008681e+01 2.899350722054662e-18 -2.830524671751906e-18
4.121915470022004e+01 2.652377580613774e-18 -2.589550293249724e-18
4.131034752035327e+01 2.426430838681429e-18 -2.369079472154344e-18
4.140154034048650e+01 2.219721394379392e-18 -2.167368676626912e-18
4.149273316061973e+01 2.030612287483995e-18 -1.982822544675052e-18
4.158392598075296e+01 1.857605769646679e-18 -1.813981300549527e-18
4.167511880088619e+01 1.699331472735096e-18 -1.659509239089341e-18
4.176631162101942e+01 1.554535582096107e-18 -1.518184187446339e-18
4.185750444115265e+01 1.422070929446109e-18 -1.388887861295335e-18
4.194869726128588e+01 1.300887927328454e-18 -1.270597039660793e-18
4.203989008141911e+01 1.190026273698886e-18 -1.162375488921365e-18
4.213108290155234e+01 1.088607361259918e-18 -1.063366572439159e-18
4.222227572168557e+01 9.958273317114079e-19 -9.727864876478389e-19
4.231346854181880e+01 9.109507201607513e-19 -8.899180773645375e-19
4.240466136195203e+01 8.333046395819334e-19 -8.141051666037455e-19
4.249585418208526e+01 7.622734594646469e-19 -7.447473803022829e-19
4.258704700221849e+01 6.972939366860996e-19 -6.812954011453372e-19
4.267823982235172e+01 6.378507601996005e-19 -6.232466301441639e-19
4.276943264248495e+01 5.834724743934619e-19 -5.701412157834042e-19
4.286062546261818e+01 5.337277489567772e-19 -5.215584204549348e-19
4.295181828275141e+01 4.882219658186610e-19 -4.771132955484715e-19
4.304301110288464e+01 4.465940962260058e-19 -4.364536389975641e-19
4.313420392301787e+01 4.085138433113503e-19 -3.992572113022248e-19
4.322539674315110e+01 3.736790275950182e-19 -3.652291880836362e-19
4.331658956328433e+01 3.418131947807369e-19 -3.340998290881476e-19
4.340778238341756e+01 3.126634269565019e-19 -3.056223452616991e-19
4.349897520355079e+01 2.859983399163271e-19 -2.795709470752849e-19
4.359016802368402e+01 2.616062507862813e-19 -2.557390587093065e-19
4.368136084381725e+01 2.392935014814351e-19 -2.339376840108891e-19
4.377255366395048e+01 2.188829247495557e-19 -2.139939113336874e-19
4.386374648408371e+01 2.002124406822909e-19 -1.957495454637758e-19
4.395493930421694e+01 1.831337726039971e-19 -1.790598558364956e-19
4.404613212435017e+01 1.675112721904068e-19 -1.637924311654876e-19
4.413732494448340e+01 1.532208445314013e-19 -1.498261314437542e-19
4.422851776461663e+01 1.401489646410389e-19 -1.370501290440822e-19
4.431971058474986e+01 1.281917776398995e-19 -1.253630313485240e-19
4.441090340488309e+01 1.172542754954216e-19 -1.146720779794162e-19
4.450209622501632e+01 1.072495438104299e-19 -1.048924062926561e-19
4.459328904514955e+01 9.809807270324031e-20 -9.594637933228087e-20
4.468448186528278e+01 8.972712632893928e-20 -8.776297093803813e-20
4.477567468541601e+01 8.207016605465537e-20 -8.027720314847428e-20
4.486686750554924e+01 7.506632272551566e-20 -7.342963145463488e-20
4.495806032568247e+01 6.865991384585555e-20 -6.716587383702852e-20
4.504925314581570e+01 6.280000185517581e-20 -6.143617986401028e-20
4.514044596594893e+01 5.743999000311652e-20 -5.619503644591759e-20
4.523163878608216e+01 5.253725262490258e-20 -5.140080712862657e-20
4.532283160621540e+01 4.805279689065130e-20 -4.701540207496688e-20
4.541402442634863e+01 4.395095335076354e-20 -4.300397612472371e-20
4.550521724648186e+01 4.019909282730807e-20 -3.933465254567195e-20
4.559641006661509e+01 3.676736740964846e-20 -3.597827029097741e-20
4.568760288674832e+01 3.362847350319711e-20 -3.290815276395942e-20
4.577879570688155e+01 3.075743505461498e-20 -3.009989626110149e-20
4.586998852701478e+01 2.813140523638419e-20 -2.753117641965912e-20
4.596118134714801e+01 2.572948501972325e-20 -2.518157113847209e-20
4.605237416728124e+01 2.353255719844313e-20 -2.303239857076229e-20
4.614356698741447e+01 2.152313454861238e-20 -2.106656890681417e-20
4.623475980754770e+01 1.968522092077422e-20 -1.926844877343135e-20
4.632595262768093e+01 1.800418416382289e-20 -1.762373717679893e-20
4.641714544781416e+01 1.646663987330712e-20 -1.611935200664329e-20
4.650833826794739e+01 1.506034504262606e-20 -1.474332620308845e-20
4.659953108808062e+01 1.377410077399318e-20 -1.348471276401972e-20
4.669072390821385e+01 1.259766327778626e-20 -1.233349784068307e-20
4.678191672834708e+01 1.152166245454301e-20 -1.128052123322455e-20
4.687310954848031e+01 1.053752741392113e-20 -1.031740365641290e-20
4.696430236861354e+01 9.637418339892007e-21 -9.436480199350907e-21
4.705549518874677e+01 8.814164161714768e-21 -8.630739451991618e-21
4.714668800888000e+01 8.061205536237480e-21 -7.893767816119138e-21
4.723788082901323e+01 7.372542689159817e-21 -7.219698559485339e-21
4.732907364914646e+01 6.742687701398408e-21 -6.603165209337255e-21
4.742026646927969e+01 6.166620861927182e-21 -6.039258915921056e-21
4.751145928941292e+01 5.639750740698556e-21 -5.523489447979119e-21
4.760265210954615e+01 5.157877664742260e-21 -5.051749511014577e-21
4.769384492967938e+01 4.717160307520281e-21 -4.620282105410254e-21
4.778503774981261e+01 4.314085126302074e-21 -4.225650665563660e-21
4.787623056994584e+01 3.945438404909088e-21 -3.864711743227114e-21
4.796742339007907e+01 3.608280679840586e-21 -3.534590018395919e-21
4.805861621021230e+01 3.299923346697072e-21 -3.232655439527251e-21
4.814980903034553e+01 3.017907261112969e-21 -2.956502311743566e-21
4.824100185047876e+01 2.759983164233404e-21 -2.703930167110424e-21
4.833219467061199e+01 2.524093777246260e-21 -2.472926265201466e-21
4.842338749074522e+01 2.308357422724692e-21 -2.261649585084719e-21
4.851458031087845e+01 2.111053042651825e-21 -2.068416181686371e-21
4.860577313101168e+01 1.930606494084346e-21 -1.891685790304393e-21
4.869696595114491e+01 1.765578013552942e-21 -1.730049572940154e-21
4.878815877127814e+01 1.614650750575288e-21 -1.582218909169929e-21
4.887935159141137e+01 1.476620279145077e-21 -1.447015142561521e-21
4.897054441154460e+01 1.350385003825591e-21 -1.323360201219527e-21
4.906173723167783e+01 1.234937384180095e-21 -1.210268017976178e-21
4.915293005181106e+01 1.129355907770139e-21 -1.106836682087934e-21
4.924412287194429e+01 1.032797747898168e-21 -1.012241260101350e-21
4.933531569207752e+01 9.444920477098370e-22 -9.257272288610853e-22
4.942650851221075e+01 8.637337772470748e-22 -8.466044684903049e-22
4.951770133234398e+01 7.898781145948783e-22 -7.742417676176053e-22
4.960889415247721e+01 7.223353064289081e-22 -7.080617971901281e-22
4.970008697261044e+01 6.605659670803803e-22 -6.475365129319360e-22
4.979127979274367e+01 6.040767787196154e-22 -5.921829499094467e-22
4.988247261287690e+01 5.524165584475858e-22 -5.415593757786951e-22
4.997366543301013e+01 5.051726610011577e-22 -4.952617721371041e-22

