# Spherical Bessel functions via up and down recursion
24.80000000 1.39373921e-15 6.96869606e-16
24.90000000 5.45069195e-16 7.26758926e-16
25.00000000 7.65601659e-16 5.74201245e-16
25.10000000 2.32426073e-14 6.11647560e-16
25.20000000 2.00124677e-14 4.39834455e-16
25.30000000 5.65590101e-15 1.08304487e-15
25.40000000 6.69957719e-16 1.07193235e-15
25.50000000 1.67646338e-15 1.67646338e-15
25.60000000 3.91982975e-15 1.78174080e-15
25.70000000 3.45987694e-15 1.51369616e-15
25.80000000 1.38669714e-15 0.00000000e+00
25.90000000 5.84830481e-16 0.00000000e+00
26.00000000 1.25772420e-14 8.77097143e-15
26.10000000 3.12518457e-14 1.00946227e-14
26.20000000 2.61450951e-14 2.01275732e-14
26.30000000 1.26237124e-14 6.69208852e-15
26.40000000 3.19140423e-15 3.75459321e-15
26.50000000 2.73743931e-15 2.46369538e-15
26.60000000 1.08587540e-15 1.08587540e-15
26.70000000 3.26662944e-15 2.17775296e-15
26.80000000 0.00000000e+00 6.28654079e-16
26.90000000 8.38533704e-16 2.79511235e-16
27.00000000 8.88142933e-16 3.80632686e-16
27.10000000 2.34304784e-16 2.34304784e-16
27.20000000 8.77857236e-16 8.77857236e-16
27.30000000 2.08141766e-16 2.08141766e-16
27.40000000 3.99225375e-16 7.98450751e-16
27.50000000 5.80167438e-16 1.93389146e-16
27.60000000 1.13486434e-15 3.78288113e-16
27.70000000 2.23999611e-15 7.46665368e-16
27.80000000 1.85834568e-16 3.71669136e-16
27.90000000 0.00000000e+00 0.00000000e+00
28.00000000 5.66982016e-16 0.00000000e+00
28.10000000 5.40691566e-15 1.93104131e-16
28.20000000 6.37151846e-15 1.99109952e-16
28.30000000 1.28519787e-14 4.14579959e-16
28.40000000 4.57922812e-15 2.18058482e-16
28.50000000 3.48033795e-15 1.16011265e-16
28.60000000 6.25195072e-16 5.00156058e-16
28.70000000 1.09430680e-15 4.10365049e-16
28.80000000 1.82778636e-15 1.52315530e-16
28.90000000 5.20063742e-16 1.73354581e-16
29.00000000 0.00000000e+00 1.42064310e-15
29.10000000 1.97564999e-15 6.17390623e-16
29.20000000 3.02337577e-15 3.34162585e-15
29.30000000 9.82382959e-15 1.01625823e-15
29.40000000 2.18003160e-14 7.85596974e-15
29.50000000 7.37432616e-14 1.89134272e-14
29.60000000 1.34130023e-14 2.43872769e-15
29.70000000 2.26449949e-14 1.61749964e-16
29.80000000 1.11952620e-14 4.07100436e-16
29.90000000 8.98292348e-15 1.49715391e-15
30.00000000 1.18198075e-14 1.91027193e-15
30.10000000 1.42174807e-14 2.20270827e-15
30.20000000 1.72150481e-14 1.04333625e-15
30.30000000 2.03026877e-14 4.64947047e-16
30.40000000 2.65060067e-14 0.00000000e+00
30.50000000 3.52173222e-14 1.30434527e-16
30.60000000 4.61469796e-14 1.22405781e-15
30.70000000 6.49038811e-14 2.32630398e-16
30.80000000 9.35541160e-14 1.11773137e-16
30.90000000 1.37167395e-13 2.17037017e-16
31.00000000 2.13395176e-13 0.00000000e+00
31.10000000 3.54674322e-13 0.00000000e+00
31.20000000 6.61454224e-13 0.00000000e+00
31.30000000 1.59962505e-12 2.11618607e-16
31.40000000 1.52699318e-11 2.15045231e-16
31.50000000 3.81543641e-12 0.00000000e+00
31.60000000 2.33133756e-12 0.00000000e+00
31.70000000 2.04451527e-12 1.19457509e-16
31.80000000 2.07471512e-12 1.26376020e-16
31.90000000 2.29314475e-12 4.06105918e-16
32.00000000 2.69001015e-12 0.00000000e+00
32.10000000 3.31695697e-12 1.62484421e-16
32.20000000 4.27211826e-12 2.01506371e-15
32.30000000 5.74885066e-12 1.27144767e-15
32.40000000 8.14143025e-12 2.02958593e-15
32.50000000 1.22591567e-11 2.23357878e-15
32.60000000 2.02199988e-11 6.94666280e-15
32.70000000 3.91287256e-11 1.02947303e-15
32.80000000 1.16899763e-10 7.46285139e-15
32.90000000 3.49994068e-10 4.22830322e-15
33.00000000 1.00811484e-10 6.37450117e-15
33.10000000 7.28423136e-11 4.27457842e-15
33.20000000 6.57516824e-11 5.47526126e-16
33.30000000 6.61830964e-11 5.68223281e-16
33.40000000 7.13502102e-11 2.46268941e-15
33.50000000 8.08777531e-11 2.41702102e-15
33.60000000 9.55045212e-11 2.84841544e-15
33.70000000 1.16912160e-10 2.09166487e-15
33.80000000 1.48140514e-10 1.48067665e-16
33.90000000 1.94455123e-10 0.00000000e+00
34.00000000 2.65406482e-10 0.00000000e+00
34.10000000 3.79604108e-10 0.00000000e+00
34.20000000 5.77620830e-10 2.42960388e-16
34.30000000 9.65260654e-10 1.18799864e-16
34.40000000 1.92179177e-09 2.34572847e-16
34.50000000 6.48266527e-09 1.16862419e-16
34.60000000 1.09341101e-08 1.17502635e-16
34.70000000 4.10713033e-09 1.19230879e-16
34.80000000 3.07573631e-09 3.66367129e-16
34.90000000 2.80884251e-09 2.52624568e-16
35.00000000 2.83990456e-09 1.32012177e-16
35.10000000 3.06737284e-09 0.00000000e+00
35.20000000 3.48132613e-09 0.00000000e+00
35.30000000 4.11797762e-09 1.62185405e-16
35.40000000 5.05847254e-09 0.00000000e+00
35.50000000 6.45054661e-09 0.00000000e+00
35.60000000 8.56279455e-09 8.17366148e-16
35.70000000 1.19138328e-08 3.07654840e-15
35.80000000 1.76163129e-08 3.34481151e-15
35.90000000 2.84962102e-08 3.48017540e-15
36.00000000 5.42159722e-08 1.04845293e-14
36.10000000 1.61534009e-07 4.93419976e-15
36.20000000 4.22561485e-07 3.65422501e-14
36.30000000 1.26237056e-07 5.01742446e-15
36.40000000 8.98920234e-08 1.40346854e-16
36.50000000 7.96532003e-08 3.76876360e-15
36.60000000 7.86904746e-08 1.23722032e-15
36.70000000 8.33612375e-08 3.83442186e-16
36.80000000 9.30523423e-08 8.78865550e-16
